User,org:resource,concept:name,Cumulative net worth (EUR),time:timestamp,case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case:concept:name,case:Goods Receipt
batch_00,batch_00,SRM: Document Completed,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Ordered,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Change was Transmitted,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_000,user_000,Create Purchase Order Item,74.0,2018-01-15 10:14:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
NONE,NONE,Vendor creates invoice,74.0,2018-01-27 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_000,user_000,Record Goods Receipt,74.0,2018-01-30 08:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_001,user_001,Record Invoice Receipt,74.0,2018-03-06 10:34:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
user_005,user_005,Clear Invoice,74.0,2018-03-08 12:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Created,45.0,2018-01-15 09:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Complete,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Awaiting Approval,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Document Completed,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Ordered,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
batch_00,batch_00,SRM: Change was Transmitted,45.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_000,user_000,Create Purchase Order Item,45.0,2018-01-15 10:14:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
NONE,NONE,Vendor creates invoice,45.0,2018-01-27 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_000,user_000,Record Goods Receipt,45.0,2018-01-30 08:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_001,user_001,Record Invoice Receipt,45.0,2018-03-06 10:34:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_005,user_005,Clear Invoice,45.0,2018-03-08 12:20:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00002,2000000026_00002,True
user_043,user_043,Create Purchase Order Item,0.0,2018-01-02 07:51:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000256,Purchase order,vendorID_0126,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0125,False,00010,4507000256_00010,True
user_044,user_044,Record Goods Receipt,0.0,2018-01-10 11:39:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000256,Purchase order,vendorID_0126,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0125,False,00010,4507000256_00010,True
user_043,user_043,Change Quantity,0.0,2018-02-09 15:55:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000256,Purchase order,vendorID_0126,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0125,False,00010,4507000256_00010,True
user_052,user_052,Create Purchase Order Item,0.0,2018-01-02 08:51:00+00:00,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000265,Purchase order,vendorID_0134,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0133,False,00010,4507000265_00010,True
user_053,user_053,Record Goods Receipt,0.0,2018-01-18 10:02:00+00:00,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000265,Purchase order,vendorID_0134,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0133,False,00010,4507000265_00010,True
user_052,user_052,Create Purchase Order Item,0.0,2018-01-02 08:51:00+00:00,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000265,Purchase order,vendorID_0134,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0133,False,00020,4507000265_00020,True
user_053,user_053,Record Goods Receipt,0.0,2018-01-18 10:02:00+00:00,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000265,Purchase order,vendorID_0134,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0133,False,00020,4507000265_00020,True
user_059,user_059,Create Purchase Order Item,0.0,2018-01-02 10:08:00+00:00,Titanium Dioxides,companyID_0000,Standard PO,Chloride,4507000283,Purchase order,vendorID_0146,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0143,False,00010,4507000283_00010,True
user_031,user_031,Record Goods Receipt,0.0,2018-03-12 17:33:00+00:00,Titanium Dioxides,companyID_0000,Standard PO,Chloride,4507000283,Purchase order,vendorID_0146,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0143,False,00010,4507000283_00010,True
user_059,user_059,Create Purchase Order Item,0.0,2018-01-02 10:10:00+00:00,Titanium Dioxides,companyID_0000,Standard PO,Chloride,4507000284,Purchase order,vendorID_0146,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0143,False,00010,4507000284_00010,True
user_031,user_031,Record Goods Receipt,0.0,2018-03-13 14:26:00+00:00,Titanium Dioxides,companyID_0000,Standard PO,Chloride,4507000284,Purchase order,vendorID_0146,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0143,False,00010,4507000284_00010,True
user_064,user_064,Create Purchase Order Item,0.0,2018-01-02 10:18:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000288,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000288_00010,True
user_030,user_030,Record Goods Receipt,0.0,2018-01-17 06:27:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000288,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000288_00010,True
user_064,user_064,Change Quantity,0.0,2018-01-26 11:53:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000288,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000288_00010,True
user_064,user_064,Change Delivery Indicator,0.0,2018-01-26 11:53:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000288,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000288_00010,True
user_030,user_030,Record Goods Receipt,0.0,2018-01-26 12:43:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000288,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000288_00010,True
user_064,user_064,Create Purchase Order Item,0.0,2018-01-02 10:19:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000289,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000289_00010,True
user_030,user_030,Record Goods Receipt,0.0,2018-01-18 06:48:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000289,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000289_00010,True
user_064,user_064,Change Quantity,0.0,2018-01-18 10:09:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000289,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000289_00010,True
user_064,user_064,Change Delivery Indicator,0.0,2018-01-18 10:09:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000289,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000289_00010,True
user_030,user_030,Record Goods Receipt,0.0,2018-01-18 11:19:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000289,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000289_00010,True
user_064,user_064,Create Purchase Order Item,0.0,2018-01-02 10:19:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000290,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000290_00010,True
user_064,user_064,Change Quantity,0.0,2018-01-18 14:36:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000290,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000290_00010,True
user_030,user_030,Record Goods Receipt,0.0,2018-01-19 06:40:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000290,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000290_00010,True
user_064,user_064,Create Purchase Order Item,0.0,2018-01-02 10:19:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000291,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000291_00010,True
user_064,user_064,Change Quantity,0.0,2018-01-19 15:50:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000291,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000291_00010,True
user_065,user_065,Record Goods Receipt,0.0,2018-01-22 06:35:00+00:00,Additives,companyID_0000,Standard PO,Extenders,4507000291,Purchase order,vendorID_0149,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0147,False,00010,4507000291_00010,True
user_064,user_064,Create Purchase Order Item,0.0,2018-01-02 10:53:00+00:00,Latex & Monomers,companyID_0000,Standard PO,Opaque Polymers,4507000324,Purchase order,vendorID_0159,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0157,False,00010,4507000324_00010,True
user_029,user_029,Receive Order Confirmation,0.0,2018-01-02 14:30:00+00:00,Latex & Monomers,companyID_0000,Standard PO,Opaque Polymers,4507000324,Purchase order,vendorID_0159,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0157,False,00010,4507000324_00010,True
user_065,user_065,Record Goods Receipt,0.0,2018-01-22 14:23:00+00:00,Latex & Monomers,companyID_0000,Standard PO,Opaque Polymers,4507000324,Purchase order,vendorID_0159,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0157,False,00010,4507000324_00010,True
NONE,NONE,Vendor creates invoice,198.0,2017-12-16 22:59:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00010,4507075964_00010,False
user_602,user_602,Create Purchase Order Item,198.0,2018-01-03 12:47:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00010,4507075964_00010,False
user_603,user_603,Change Approval for Purchase Order,198.0,2018-01-03 13:56:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00010,4507075964_00010,False
user_359,user_359,Record Invoice Receipt,198.0,2018-01-04 09:04:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00010,4507075964_00010,False
user_604,user_604,Clear Invoice,198.0,2018-01-10 11:35:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00010,4507075964_00010,False
user_602,user_602,Change Approval for Purchase Order,198.0,2018-04-06 08:38:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00010,4507075964_00010,False
user_603,user_603,Change Approval for Purchase Order,198.0,2018-04-06 13:58:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00010,4507075964_00010,False
user_603,user_603,Change Approval for Purchase Order,62.0,2018-01-03 13:56:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00020,4507075964_00020,False
NONE,NONE,Vendor creates invoice,62.0,2018-03-23 22:59:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00020,4507075964_00020,False
user_602,user_602,Change Approval for Purchase Order,62.0,2018-04-06 08:38:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00020,4507075964_00020,False
user_602,user_602,Create Purchase Order Item,62.0,2018-04-06 08:38:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00020,4507075964_00020,False
user_603,user_603,Change Approval for Purchase Order,62.0,2018-04-06 13:58:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00020,4507075964_00020,False
user_359,user_359,Record Invoice Receipt,62.0,2018-07-27 03:11:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00020,4507075964_00020,False
user_604,user_604,Clear Invoice,62.0,2018-08-01 15:33:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,Purchase order,vendorID_1686,Limit,2-way match,OTHER,sourceSystemID_0000,vendor_1610,False,00020,4507075964_00020,False
NONE,NONE,Vendor creates debit memo,15349.0,2017-12-21 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
NONE,NONE,Vendor creates invoice,15349.0,2017-12-21 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
user_602,user_602,Create Purchase Order Item,15349.0,2018-01-04 11:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
user_603,user_603,Change Approval for Purchase Order,15349.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
user_605,user_605,Record Invoice Receipt,15349.0,2018-01-05 15:31:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
user_605,user_605,Cancel Invoice Receipt,15349.0,2018-01-10 11:41:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
user_605,user_605,Clear Invoice,15349.0,2018-01-10 11:42:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
user_605,user_605,Record Invoice Receipt,15349.0,2018-01-10 12:27:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
user_205,user_205,Clear Invoice,15349.0,2018-02-21 12:54:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00010,4507075965_00010,False
NONE,NONE,Vendor creates invoice,265.0,2017-12-21 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
NONE,NONE,Vendor creates debit memo,265.0,2017-12-21 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_602,user_602,Create Purchase Order Item,265.0,2018-01-04 11:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_603,user_603,Change Approval for Purchase Order,265.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_605,user_605,Record Invoice Receipt,265.0,2018-01-05 15:31:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_605,user_605,Cancel Invoice Receipt,265.0,2018-01-10 11:41:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_605,user_605,Clear Invoice,265.0,2018-01-10 11:42:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_605,user_605,Record Invoice Receipt,265.0,2018-01-10 12:30:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_604,user_604,Clear Invoice,265.0,2018-01-18 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00020,4507075965_00020,False
user_602,user_602,Create Purchase Order Item,15349.0,2018-01-04 11:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00030,4507075965_00030,False
user_603,user_603,Change Approval for Purchase Order,15349.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00030,4507075965_00030,False
user_602,user_602,Create Purchase Order Item,265.0,2018-01-04 11:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00040,4507075965_00040,False
user_603,user_603,Change Approval for Purchase Order,265.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00040,4507075965_00040,False
user_602,user_602,Create Purchase Order Item,15349.0,2018-01-04 11:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00050,4507075965_00050,False
user_603,user_603,Change Approval for Purchase Order,15349.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00050,4507075965_00050,False
NONE,NONE,Vendor creates invoice,15349.0,2018-02-16 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00050,4507075965_00050,False
user_359,user_359,Record Invoice Receipt,15349.0,2018-02-22 13:27:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00050,4507075965_00050,False
user_205,user_205,Clear Invoice,15349.0,2018-04-11 08:34:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00050,4507075965_00050,False
user_602,user_602,Create Purchase Order Item,265.0,2018-01-04 11:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00060,4507075965_00060,False
user_603,user_603,Change Approval for Purchase Order,265.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00060,4507075965_00060,False
NONE,NONE,Vendor creates invoice,265.0,2018-02-16 22:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00060,4507075965_00060,False
user_359,user_359,Record Invoice Receipt,265.0,2018-02-23 10:09:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00060,4507075965_00060,False
user_604,user_604,Clear Invoice,265.0,2018-02-28 15:30:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00060,4507075965_00060,False
user_602,user_602,Create Purchase Order Item,15349.0,2018-01-04 11:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00070,4507075965_00070,False
user_603,user_603,Change Approval for Purchase Order,15349.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00070,4507075965_00070,False
user_602,user_602,Create Purchase Order Item,265.0,2018-01-04 11:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00080,4507075965_00080,False
user_603,user_603,Change Approval for Purchase Order,265.0,2018-01-04 11:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,Purchase order,vendorID_1687,Limit,2-way match,NPR,sourceSystemID_0000,vendor_1611,False,00080,4507075965_00080,False
